Public Address,MINA,POL,POL,AVX,USDT,ETH,PEPE
0x0c8e2389dEa1d62ecdAeeb37cc3C846d46476610,6702.6679,8757.9856,6747.6446,6069.6787,6686.2434,5193.9134
0x929551980671b0Cc1eafbee4fe6fA88eaADafDBD,2121.0569,6876.1334,9993.9227,7789.6927,5775.1656,6096.5847
0x85a5AbBbFE952c60a0e24a3F4649DaE928dD3212,1035.4217,984.4451,4644.7008,3106.4452,3494.1733,8019.9591
0x125B8B4e62B9c117Bb043Ab91372ed34CBaad76C,9894.6281,5883.9512,9602.5952,2343.247,3757.8473,3977.1295
0xff232b676F0994ee011D8C79588F668d407d505E,5889.8146,3253.2136,4444.4794,5821.2463,380.4305,511.067
0xA0Bc03127eB01d1b4512186c6D4ED31a6E10eF31,8297.3924,2745.5866,1210.2603,4566.9252,6642.3666,7496.0681
0xF5567d7202c774B74DaABb635d09ac67fc86CD79,8832.7397,9372.3814,2938.6482,2750.9077,4563.9168,8056.0668
0x79467f5338F15B125c9acbdEB87e2Daf49e1d27b,1965.0737,7916.4678,4999.8245,5472.6201,5360.1634,8107.9796
0x66A3f4b4B1296a0975992b6AfE67D24153bb0ba0,2173.3646,678.8751,1496.766,1419.8973,9066.8872,9402.1147
0xE0792B0dea664E501729707a6bab4A031a37F0a9,4120.6495,1758.5561,2900.8493,4831.9822,9917.8121,8785.1877
0xfFdA3dAB8162b4b7dFCd9A794E6e3aF8773911ee,1103.4554,4567.0248,7753.3066,9044.2092,1823.5807,5550.7786
0xdFCEC2b052A61FA2118eb5099aeCDF408E5bEd09,9404.9508,8689.6603,2854.3852,9419.737,2216.9124,3426.3054
0x6663F8Ca6Ab6982FB6F5426C77eC2f82Bb7de588,922.2109,8604.6729,680.8303,1465.7516,3313.3751,2167.8553
0x4055025A1dDCB65987e32e222abD927851217250,9440.7227,9314.5395,6226.2062,1536.4151,925.4045,1320.1288
0x887eFc4123AFf6f458Cf6f60018Bc9eb93329128,3794.3995,5003.3575,7760.8897,5856.3689,2995.2524,1136.8375
0xfA3060f3DaD13D09585CF808c794ADA5d945d7de,3633.9553,9782.0843,5886.1456,218.7288,4489.6002,4164.7182
0xE795A568D22045Ac894D3FEf22ECBA63DD68E9fB,6028.6727,1826.7165,1885.0633,2144.7162,3447.4833,773.848
0xCe4f43fa6C858C031b430168c4536905a700edDE,1796.2629,4861.4963,5351.067,3333.1868,6723.0008,4163.3149
0x7134933cb5F0f96190E1C3D475561F762dF16041,7876.1997,6325.2614,5725.8413,3649.6665,8655.0613,5299.0705
0xb1654d1A189428245A5B993f2B5aE5c2FaaD8Be8,8299.8745,6582.27,3634.0877,4161.8014,6570.0242,8057.3353
0x31Ddf8217F7F7cAb77c013cDed5Ad4d415f8908B,9250.9289,3664.3395,1688.3178,1869.7401,60.2458,870.1662
0x6f13c98AD46F3203EF29b66Cc8000f83DadFEE43,3636.3162,2530.9939,5314.6629,5619.0947,5345.6341,5294.0902
0xFd85a2eD4FbA55aC9f7030b0ECD50164d5937dc5,682.3091,300.461,5162.6678,5386.0022,8387.7409,3755.0852
0x868945EB3265bdFE2594e2444a19635c3ef01d1e,2363.916,7105.3414,6167.0837,4854.6469,6644.787,4917.2208
0x613Da2330289AA7316c5ca004Eb82ab3F1dB5b25,5475.2387,3162.199,3593.8801,2601.95,9298.5379,2439.8406
0xA9AB1C0Ec748D840A91C13959FFc68f01542Ac09,9754.6226,8084.3851,3690.369,8148.6986,4028.0136,6007.0697
0x54B7e7Ce6727c61BAa6ce180Baf9Ae047F046d47,786.0008,7913.9765,3992.6444,5399.9419,9648.2118,6984.2203
0x1Ee7e383333f40Df876DC463FCA92709589e92dd,5771.0965,2906.2386,9073.7102,8945.2172,2793.9426,4378.0117
0x0DcB07CB2f6878E272113E2C02652D62CF389311,3556.1617,1744.8658,2701.0381,8786.6541,7568.1024,5187.1554
0x802f7b658EE837198ed25eA4d3733e1b5602E79a,9603.4469,5271.1276,6819.7418,7100.79,6079.5991,7107.3489
0x47359ca8E9440ba02092fC4D119b161F4442f071,3378.6824,3873.1503,8704.837,5797.3779,9130.8884,4529.0013
0x11a821347609F2540c501B7b87dB5c6c89674708,5412.0124,8273.5593,5463.378,6463.8563,2929.3108,3530.767
0xd7686d0a6ee1A1458384eb29b460282267cAa609,9814.0833,9754.1393,1306.1424,2375.6073,5695.1044,982.1455
0xa70BBc9D6A05368b7c6b03e903E2cf3839fE09d7,2581.3951,5323.5818,8171.669,649.7622,684.709,3223.7859
0x44Fd1E01a475A636b6e1b357B23f44E84C847609,2982.0851,2297.2143,9783.6024,5572.6695,4853.7723,3366.6571
0x6c4068fc1F5759469D5Af0DB685700967A4405d2,1556.5107,9145.7824,716.4256,5618.3068,3063.8022,6014.5407
0xCB6FB763FC231BBb524e0d8B19e84ddD313FcFe8,3647.3579,2941.0439,9446.2756,6757.7511,6567.4415,9564.371
0x0157E2A866D1e9a99FB5853d8a3f18670E41e1CB,9264.069,849.2616,8003.5297,7022.4961,5509.4139,8874.8243
0xbDc9e78AAee957b2b97A02EFd9E08c57d2A0eFa7,8904.3005,6926.2421,9818.1053,9889.3518,7622.2808,7178.8081
0xE55Db5ead644CFFc287Dbb6923248f4c61380fa1,4282.1427,2384.3026,419.078,4964.4973,59.5847,6346.872
0x37F61A3cAD23f5e5233fBc74263Cc483984B9EaF,1036.2001,1376.2428,9836.8336,5614.8733,3181.0455,2322.1479
0x7aB1032598aF32064780A0Db38ff6BD70CAEfA85,9719.2992,6836.5842,9881.5304,8465.0052,7344.1017,5837.8797
0xEdCDd83eC1373D905de78d05d10c9CD4078117E3,1460.3718,6828.622,6118.8767,3877.1439,6071.5837,4183.368
0x0A7ce5f046C7bD25ABf0dA70BaFCdA4C03A169AC,740.8618,7570.88,8597.7919,1922.8852,4219.1701,607.2559
0xD70B2277ACC21d7B996324D8F1811Da6D62398aE,8907.8848,8456.2426,2505.4661,9910.3513,5099.5997,3829.365
0x7ef0ec5089388993fec76Ab5C39302EAD385A1e9,8595.4577,3155.9394,77.3664,4991.8264,5192.1929,6057.9839
0x837DA1c68ee345C4742dB420cBdc2D80dFeAf78f,9923.8418,4362.5398,2103.2326,8153.122,9685.3747,7917.8209
0x6f7Dd9A695EcE2849Dc6631c36b66584b193b610,2744.5863,1033.0034,3365.1096,1664.9721,6440.7937,2769.2519
0xad23eDA80C2475af90E98AD4eeef379B235A79F7,8253.5108,837.2937,8235.6837,7921.793,931.5567,3729.6871
0xB6380e87c6cd3C39b7536AdEa15b3e00A8e07dfc,9252.9033,4102.4006,605.9874,9395.647,9725.6374,9542.1354
0x9E3403383049Ae8375fefA543bC41fcBC75cd64f,6475.0084,5269.7853,5810.434,7279.8776,3354.6989,2102.3298
0x76997CDE8a615d276298E7Cb92A6A96078F91771,7857.0121,4219.1105,9660.1493,5327.4079,6544.8717,4672.4177
0xcc3BE13eaE6a70d4EC4312a8Deb34E5147b5C81d,4340.9587,6523.482,2384.8635,747.5002,4151.2002,3116.7269
0xFD77725c8b9FcD0B2f78692FF35ccB704939818b,4605.2286,2674.3588,4403.1329,2970.5307,5555.019,1895.5674
0x7492F950F1956bD5b2E333F84f5bec0EBC161285,3472.4414,6602.6888,5942.8005,8247.3332,5247.278,5209.1848
0x657B553F5e220c85f023198E9c8cc2AEF82D5328,9672.1279,1020.6673,1879.0774,1438.2347,4922.0906,9453.417
0x8E2FEA02AA869B0169CDdD404756113CaDf447A1,8527.5174,7838.8929,998.1918,9405.0944,4160.6288,5008.6024
0x58Dcb30E91a581307333545C1d242354530c9d6f,542.7889,5592.5792,2197.9816,9383.4133,4831.998,8251.2703
0xDaAa61cFf28FEeB99A595aD5c88db8B057C12348,7410.0684,9473.3551,4974.1226,1470.1065,428.0744,6291.2803
0x13841F436eB32A282e8420E8fa1C1a1A1278E324,5183.7224,6247.0038,1412.8316,3479.2708,5065.8622,5487.1464
0x113Fc332E058dCED6Cc7534c08259F1C76DF9257,3296.2885,9641.0807,1636.381,8697.4991,6481.8286,7818.4262
0x16bE1CD82EB332C9dDfD0c0CBC3F670F563307E3,6831.4629,3572.5708,8427.4117,2838.8682,6061.5973,9550.8574
0x41689748ddD61429663EB3ca8D5DA80C33013342,7384.6287,5579.2219,8010.1268,5099.3977,9395.4967,9411.0208
0x7c9fFd1448451d288c51A95414A2184e2b6b6469,3061.7849,9071.6542,6143.7559,2109.312,1312.2231,914.1899
0x1527F07e705fd8bC397cF444824f515696aa6051,3431.9221,4867.3725,608.1156,802.5453,2384.712,9743.1981
0x7Ad134462C75d4E2B749912D288e293ED43e5599,7892.1273,2930.2682,870.8947,6930.785,3591.0269,68.7449
0x4dC1E1c2C1AEbA095e17B8EB0Dc59476C17Db85F,7467.2121,8559.3731,1030.3272,3425.8139,2019.2519,7177.7642
0x9Bd009b263659624FF013Ea4DddC633fD1B47bdE,2413.3229,685.7793,9697.7021,6564.5459,4115.4446,1909.9205
0x891a406B1929C624A0600D404fD0adDc9392bDAC,2840.156,8678.7148,6736.755,1555.3357,9174.4376,3291.9035
0x4c2B47A0730F81c3f4A8483C705b2D00810820e5,7534.1012,3336.5392,3818.5814,2780.4888,4450.3683,8971.6787
0x1f88734320Ae7A2074468B69c0A8796FFd4006f8,7086.8089,6251.1686,5064.8158,4655.4028,3683.1867,7431.8428
0xD4B0C8D5b38e9228D9fB12C8f0fD193b6cE93fA3,5921.4814,519.1502,484.1946,5602.0395,6966.9672,4036.6633
0x5c80b76F75a1cEd0840C9afFedc1F3684a461104,2749.9822,566.9292,7177.079,7836.9138,6532.1298,1863.2442
0x2EA11aAf100167CcC1b35638CF5c9e2Caab7bcf2,6635.3335,5007.6521,7263.0884,9475.6582,841.3022,3711.202
0x6493dD8272D95EBA36D60ee5107a2BA22Df92455,436.2874,2551.5329,4349.0817,7679.1919,8745.8092,5832.7515
0x9b77C667dF94660E05CdE905Cf29fA61f14EB469,4333.2975,8885.2661,2574.2431,2568.5759,250.5168,5149.2582
0x8CdBdCbaC73a695487aF135dE62AFD3D59018A3c,4303.2527,380.1669,4252.8123,9869.5004,2278.7767,2734.5691
0x084012E3064a8A3F9F0cAbEEDa3EB5edc543f538,3132.0034,4121.9159,437.2004,532.5935,4741.7025,1362.2785
0xbd57CfD051814b57075F5Fc9d1bBC848F9f2bE54,604.2737,7166.7591,1047.9633,2435.112,3581.4338,4620.2943
0x5C64Dd5937AfaEB74EdF7Af823B6aE4B1796627D,7324.8109,4343.1787,8060.1854,3437.2693,7411.1237,1711.397
0xA71De38776741227fE58616a4d1cB01f7856231D,8966.1707,8726.8014,4795.2698,6709.9324,4658.2768,6675.5787
0x0FfEaBD3d3f8C4617bD676b8c4Cb12D532B3AB33,7574.0527,7242.5362,3658.2929,5819.815,2548.0123,9323.5272
0x8F1Af8535837148Cbd11d96c84682ea4e69FF6A9,2345.9315,2305.3961,389.0056,3489.4367,5724.9887,7224.2531
0x9Ff5Fb81a149f3ec8C2E0af0CF999c1b9780dde1,705.4453,4303.1661,3818.3709,7003.7221,4760.933,374.1689
0x573Df2897f2671f74053ffC6deADAfD84b820ACE,2338.0512,4744.9172,8980.9693,2585.6555,874.1814,6312.612
0xDCd39c5c7430B7CCc3D9cAAE20Fa62020F92f8f6,5897.8145,4419.975,9524.8154,8021.5305,7885.5018,7222.1612
0x5b5bF6DF46DF0f0d66Eb2AfcE898E7E41D76572e,1426.8379,1946.3757,796.2551,7715.4735,4444.3443,1033.0386
0x473202Aa5622B709E038AC2A885f70b023883Cce,7988.428,5184.7169,2618.5741,5169.686,778.5184,7243.0397
0xC567d07aA7ce23862097CAade0FAF407d1201941,2850.8341,5922.6531,160.7581,3089.2931,5180.3814,5493.2335
0x467b84460FF26BB16f0E794972DA722d669dAEEE,4604.746,7798.4403,8520.2618,4302.9769,6734.8431,4635.8469
0x2FaCC36cd42bf29a8B9883Bd49b56cFC0ac295dd,7477.2515,4086.1218,9727.8491,4319.2572,5174.658,1123.7492
0xB87F949c946C8d9C4C173C771cc218Eee2071a60,3775.9012,1039.8278,8850.6464,9958.8134,3417.2784,3965.5315
0x2de4108f5127f376e9c5bfd4A999d301d838907E,720.1925,6490.0508,589.5948,8985.2917,5396.8524,9753.6985
0x15D1BA118551c94a376229a71F43cc6D61C6683B,2902.2905,1637.8798,5636.2351,2695.1942,1719.7365,5118.756
0x3f68AE89414979E01aB64b2e1fD144053490f295,5902.0188,3066.9734,9680.3893,6964.2644,4797.7297,8519.6598
0xF860ccC3559Ba362f3C6aBe880B498c9d76fA938,6590.4182,956.4888,5425.9018,2657.2264,710.6068,1529.1123
0x60Da53D154fd1851796f63090Da1a2f991493a77,58.439,2837.378,6091.2226,5842.2403,3819.4892,3623.8505
0x192FaFfEeC78006FF3eFADA6aFC40d2e29de97AE,8011.6329,8889.8163,5613.5362,4192.6853,7365.1135,4653.1686
0x7aff203fC12d8D5e057f0bbe86EF66F3197Adf23,3025.9006,1610.5625,7959.7689,2670.7937,2326.6942,7134.9526
0x600dC7F2076d0D478539258Eae37e857854dAf9c,7714.3377,1408.5279,5839.6349,8621.7243,639.7449,6478.5898
0xEBF476c6e4c2f8E7f755C135476d40c06933f589,3793.4857,1822.5814,2290.0478,1339.6154,5698.0236,5854.2584
0xa7E5c97a3F2550a4Df1BCf2059E549AA6E26CbFc,3150.1757,7109.4726,3102.2053,2887.8972,3853.3406,8710.163
0x1639A23ad8EaeE92AF99996e85EaD23dC807D946,2547.5939,9088.5353,5227.4125,2256.1525,7022.9688,8199.2558
0xC715F6001580FFcab35E2DaA4d235F136A5777fD,8908.8839,4323.2256,9537.3271,5243.2069,8367.1533,5775.2499
0x79e5fC3c72821D82fEfe0D4a8c96CDC912d50dAe,4437.6751,7045.1793,8817.698,1562.5501,638.295,4852.3366
0x560b6dE645cC704e825D3Ea6A443C54bE9c91cea,3114.9849,8562.6773,8885.4949,1229.4711,1440.7235,527.7339
0x6F74D986C9a0440574c152957c8a7902505a8512,8274.3086,5159.4431,8435.8639,6772.8622,1585.5215,1596.8616
0x6FC3dfCA34FE3a92A2a41b73f109a119f9F984AC,155.9568,8598.808,7865.7614,8573.7921,9759.2553,7830.9184
0xDF3A62aDc4E26ea27CA7E6b4a839756287F0f67E,7426.7182,742.8191,6331.9476,6181.1231,8600.4405,6427.0238
0xFD3c1836Fe38A1a41988A47f75d988Bd2B120F64,568.8518,2755.4067,276.8222,2446.8903,6879.9276,7005.741
0x19EBDd63e0e757a5bf83Bba6a9164F7f488a694d,2615.4498,8025.4722,6520.3695,8776.8155,940.5516,7317.404
0xf029846Ca9e23114828d4d2180821b70f7229944,937.0552,1248.0361,2265.9873,6241.7332,6886.4436,5584.3299
0x01F7cd6E14efAdC6c698df627E32A2D5869CE477,146.6272,379.7141,1776.571,6949.2534,5685.5759,7271.7863
0x3C7a5B382d91C5Ba98C347C59a43524a66cDCbFC,732.3884,6814.1625,1678.4498,2607.7407,1114.939,7821.5079
0x660EaF7cE2cC3E1eddAA6C1Ddc05f5A5b546410c,2432.3803,4672.5401,3854.6647,8242.5031,3885.075,9128.4044
0x79d20cdD3d33D812A7cB800EE2b6AD63aBBD2D93,875.1936,2397.0764,6610.9746,2305.4091,4339.1303,6718.2159
0xf8E5DC1b644558e4A63d09B5cF692b1b80Df5A65,7420.6677,8177.8572,3087.2895,7970.4521,370.8196,3254.5297
0x67d45d830A42bAcc3C16D7A25A902025f5368eA6,4597.3091,4695.7655,7446.7901,1990.0133,9630.5826,7462.7948
0xc46e4331dAC3758834431193617715D9922c6a9f,4167.5922,3478.1999,584.8506,9803.4216,602.8423,5734.3955
0xDA4e9Af2b86D6555b1469f88a896646FBbCC2FC5,3616.6508,3168.6956,9429.1614,4039.1398,161.9197,6464.9082
0x2A48aB6b4A6AEf88C16F2280329Fc7fF26E59Fa2,1666.5082,7182.7815,974.0488,3257.1007,9974.7882,9418.191
0x7Fe025Ff6174009cb3591A52f98C8bf6f6A884B9,2440.147,1143.9986,8373.9977,9803.735,5976.0735,6664.1373
0x93017983C93Db26c771F62bD11AA88a87d5B9Bfa,858.1585,1738.2521,4445.8886,6901.7625,4546.607,88.5803
0x2585A93642722acFB3493dF16f078784E8401798,4579.9681,1066.3718,2943.7217,5304.0061,3945.0128,5268.222
0xb57800CAe00fe8A435C550EfFbB9e328B53E7FEa,1869.3729,2540.0963,9647.1004,8071.5564,5450.2972,3289.6816
0x9BffEE893486Cf79fab8382Ce44BE32CD984944d,9893.7077,6102.6702,4762.4605,5226.2545,6813.4786,5562.3394
0xA5506D4867565b527d76397afA773A10bc974c68,6155.1946,641.6743,5201.9931,7812.0527,3020.1185,1033.1657
0x05C58d7b38975f018e9945DCC63135BF0FdCA03e,4273.1465,631.1763,8287.9058,2048.5196,8984.4384,3512.356
0x54A0065afD3a5421dd79ce580D4B263729C93104,4943.5563,9980.0005,9175.8232,7646.1625,7873.6053,5095.9398
0xDDAFD09ff800f2bdfF216D62D30e165f8587C7B0,2212.9719,9549.0883,4593.1906,6617.2529,7942.7576,1059.6341
0x68d77AA12aBe0Dae34248a6f879E7455A593bA18,3403.0159,4869.5227,9958.3456,810.4185,5048.1786,3866.1591
0xa6Ba296097D0343dcf33aA5CffFDeAB2bFA9Fb7a,6998.8914,1154.8383,2028.418,7231.1139,5914.978,9473.4327
0x014E6140412a39C6C9b37768edBB42332785252a,2767.7802,6226.475,708.4308,5121.4123,3003.0011,8193.5694
0x94Fb26310DDC67eD8ab79416c30515E2c6d39799,6137.2092,2584.9918,9047.7027,6200.2488,8338.9544,3272.7094
0xaD0a1cb8fcc66e004edAc02b8eE52FE81E20e537,6185.1434,9509.0146,2935.3066,462.5056,4175.5404,1373.3664
0x817e44Ed7040bAD9D1a8B827C64933B9A6E6d85b,9097.6265,478.204,5267.461,2867.795,3160.8731,7021.4432
0x7017Afb1e81fA4816fC844EEa0EABa8D3F89333A,6061.2416,2018.1438,7906.2592,8596.7859,4156.8937,9198.1536
0x2fEa95A2dCB6FB2a5c38F99eAd08459DE185fE40,2338.5411,1869.4552,1695.5918,4995.5076,3678.4657,7100.2032
0xD2A0e44B5484A01a79121b371B78c2beE0302ec5,8157.5085,2052.68,8006.1397,677.7118,889.967,6423.2636
0x50b6Db81F31adcb98f52d47b7e2726D7e6aCc5dC,2644.8641,1341.941,2024.9035,8267.935,442.0984,936.1528
0x7177d1703c05DF8E6168af0177eC46b6854046a9,5944.8391,3388.5961,6018.305,2507.9995,6648.1065,1679.8062
0x9287fE699aC1E9191bA1D8d466C564C605531De3,6077.6446,7638.6263,3188.9835,9250.609,5297.4963,4601.3368
0x39CD3b80D90404E33CCd44B1BF84e9711510dC55,745.3815,5508.4121,1282.2475,3176.654,6066.3286,2939.921
0x1C8E040a847c6Ae2C04D8284692c65eaC2De6943,3525.2073,1629.682,838.4333,380.1834,2961.2173,5526.1808
0xF41447a44cbEA47B8c34F8EA35Bddc49192F1Ef5,7592.7089,5647.2638,1752.1571,9449.8848,1473.384,3745.8156
0xEc8B58DEf4e0697665F06feb1F5E6FAE55CC7A9f,1235.1893,5015.6701,9981.2293,9538.2151,1549.7894,6237.8919
0x5Ff1bBE765F5F515ea09a8Fccd94dc62462ecc70,5694.2036,6929.1694,545.9738,2225.7033,9232.1179,4038.035
0xcd6aB181b665F413e4320507E679C8905ebcD8a2,3533.0425,7804.8297,1655.8067,8335.6069,4930.0134,5368.2945
0xcdB4e38084E7f397BD7D8f42D7817f50EA579081,4135.7004,2452.786,6027.8522,755.4385,6866.0142,3113.8113
0xA228931B64207c9e7c6A29b6D7e7AcE615836244,2138.8889,3994.7152,7115.6505,2409.0565,5093.5071,877.514
0x1319DA293A12c2986c6E9Db08586c947ED41B86F,6080.5601,9499.5171,1274.4836,9942.2144,1946.7237,7583.3721
0xa3DE36AcA8d7F9Cd46Cba795b30Be2b384C77dcC,1072.7071,2734.3778,991.8154,805.4016,7522.5348,248.8049
0x57Cc4B4c5f8669342fa693f5C76FC21f94569b08,308.1827,5905.5687,2751.3618,1096.8174,909.8353,4917.907
0xc0bfAc1305DBc085cA83fF98421170fCb663f953,7893.2673,4499.8876,9145.4869,8058.094,4865.0173,4043.1239
0x28ED572Db25222bbd5a0406ecE862110C2d3941C,8441.9987,7711.7406,9367.0434,135.1366,9796.9974,5904.1276
0x89f39fEBA2eB17B17dC8B186b2460b660080f577,784.4671,202.7642,889.597,9943.7797,6720.0008,3293.3834
0x46e114BADa0C6616021437d949211eEB505E888F,9550.9358,4711.1959,2616.7223,8902.3899,8004.8705,1602.6507
0x8d3613677852E8fD9F219584D45a33C381e71c02,1244.7381,8557.8283,9442.6284,3700.171,5070.4669,740.6113
0xd0Ba7ab671AbC69bB4331aE96Bc09C932c803E02,700.9353,2553.2248,4153.3485,5839.9012,5145.2069,1765.7492
0x79cA9Bb9E224083d9EaCD1260903507dA1a3F588,504.721,9688.2663,2427.4701,9568.935,4272.6712,7852.6151
0x1a2267C39E3FE21f1210dF66e37B557587610B3e,90.808,2478.6733,2203.843,2092.8129,6168.9412,1188.6091
0xD4f5b21087B3845036Ab822DbeB40B0057F8F49F,3542.7336,1742.4134,3073.96,8413.0922,4133.5266,7060.7595
0x9be7bB27b2190a8474aB4a96fd68667B56F7beF2,9555.6112,2014.1798,5758.5761,10.7105,5482.3582,6902.266
0xfCeC1CbD417262F906B1c096E5BEDE68Cfe38E9B,806.3514,3845.9659,194.0018,3119.2201,5567.1868,2506.5308
0xd55bC71fAFcF5486186B7085B3f80266a8e945Bc,8305.2817,8282.4497,2914.6408,5694.0435,9120.1701,8304.4584
0x7655F0A4A842eAd79f6b96F9074B9Fa3bF3ac51A,3429.1408,8825.8487,9933.0715,6596.5709,7394.874,6901.5119
0xFa03BbDa0ead9E750A8f89D14A58700f399c17d5,3201.0133,8677.2791,7333.9525,8165.3035,6370.3316,5817.7413
0xe0219857F3CF3E5eE463CD13DF73e83F50dC6Ac4,6747.6658,7656.6218,2281.7774,968.6461,6846.5701,7478.0028
0x4A2B0B1e71156eA1097034Cfc785D29eAD8D3876,4290.3503,1684.4686,3406.5668,5683.0358,8686.173,3211.2199
0xD08373A54fd81FbA653CF04D43303aea5576479B,3092.6583,2877.6002,4826.8379,9774.1555,7075.8026,1782.1766
0x28944D4ac3afF1A48236Cb32D90Cb33e44D9388A,5726.2693,4037.9813,6980.7112,6354.2749,8045.732,6369.3481
0xA4BF54dD9D19AC628d573687a1d133415C3DDa28,17.7282,7498.4604,7721.3055,8323.3553,7533.1548,4678.5191
0xEf70e9Fd1ba7aB57FAf04a5eE309D65dBbC67263,199.6224,1685.4929,2554.6398,7231.2706,8267.8896,4963.8424
0x0C6787bBbC90EeCe4989435a38FE07f7F2d65Ac6,265.6072,8974.2003,8745.9213,6620.3736,7966.9505,232.7025
0xf348D93E12504D8115602CA83BDB0B212104e11b,879.2868,8526.4318,6430.4136,4900.5609,5180.5836,3853.1954
0x3Cc925260BCA8d95d905472dD5a90FBbfc0C50c5,3940.8554,1967.4548,9326.0531,5092.6173,912.7521,2288.0109
0x8c9381CC9546142E2D1745Bd6CeaC376d950d4CE,2355.8956,3520.9383,8729.9788,8948.813,7372.7038,1602.8518
0x566d68CAD658CACC1F7C27D4458C7CfcA3576813,7398.1126,8669.6533,8885.616,5057.9236,7901.3092,5563.4273
0x171364e4443B1CB7fdc1ADBA4CD1DA9b043c8890,1646.0879,971.2781,1625.0537,984.6374,8614.2184,652.9236
0x8E706ed4e54913F2CaA33F0Dc0e9bcEB06085C4B,7057.2701,4966.2021,4577.6251,2374.8184,8978.9535,7225.9669
0x0C2A828045F897C024204FE3b68Efa6010Cbbab7,4135.827,2130.5932,9168.134,9052.1758,9260.8868,2017.1397
0xAcb4d023B51796266aD143a9f41E427D585C33a3,8267.593,6363.1947,4033.5812,3443.9385,4785.4295,458.5249
0x33E72D28Af16ce718c78BeBffCa0E3343a29C4B6,8976.2527,8455.3234,5589.3292,4039.1146,243.8843,6017.7505
0x4ab1f2e895d31D609EcC0f4596F2805140F3D700,204.5097,896.5505,2055.6163,9466.6527,3760.6641,375.9867
0x4A5C461E4c5735BE55f3Fd02018cA33c5A774A43,2835.2185,278.4768,1489.8192,4644.823,3083.667,1320.2376
0x9CdcD0079Ff242183Df8e144C48687F0EDe8D9ac,6137.5246,5573.5437,4831.7781,5925.2971,9667.3168,749.466
